,movie_id,name,first_score,last_score
34211,28207765,Any Rags?,0.0,0.0
34212,2538123,Made in Britain,0.296,0.1531
34213,5548592,Race,0.5859,0.743
34214,16915874,Five Fingers,0.0,0.5267
34215,23669013,Tiger Fangs,0.0,0.4404
34216,21618542,Kill Cruise,0.0,-0.2732
34217,8628620,Thaniavarthanam,0.0,-0.1027
34218,32899092,The Policewoman,-0.2263,-0.2263
34219,3376392,The Overlanders,-0.4939,0.0
34220,36132343,Big Top Scooby-Doo!,0.8126,0.2023
34221,5975630,Young Man with a Horn,0.0,0.8457
34222,6524086,A Night to Remember,0.0,0.8745
34223,217750,The Whisperers,-0.8074,-0.3818
34224,531747,Frequency,-0.765,0.5719
34225,26377349,UFO: Target Earth,-0.2023,-0.2023
34226,27978764,Trainwreck: My Life as an Idiot,0.1779,0.0
34227,27888833,Before Women Had Wings,-0.4767,-0.296
34228,24155754,The American Game,0.0,0.3182
34229,20008114,The Killing Room,-0.6249,-0.7717
34230,33324775,Sector 7,-0.25,-0.4871
34231,24577764,Marco Polo Junior Versus the Red Dragon,-0.6908,-0.6908
34232,798584,My Fellow Americans,0.2732,-0.6369
34233,22265682,Rathi Nirvedam,0.0,0.0
34234,236651,Mallrats,0.0,0.6113
34235,26524826,The Ringing Ball,-0.6597,-0.8225
34236,9830229,Rosemary's Baby,-0.6073,0.4588
34237,9520953,Todas las Azafatas van al Cielo,-0.8689,0.0
34238,16749397,This Is My Father,0.6249,-0.5106
34239,24479315,Rechipo,-0.4215,0.0
34240,13022883,Phobia,-0.4588,-0.8519
34241,24567664,Chestnut: Hero of Central Park,0.9136,0.9136
34242,10688518,Hero at Large,0.2023,0.7845
34243,11020901,Piker's Peak,0.296,0.0
34244,27306334,Mr. Vampire II,0.0,-0.5423
34245,16143062,Benji: Off the Leash!,0.34,0.3612
34246,7605182,Trade,0.6486,-0.3182
34247,15486978,"Continental, un film sans fusil",0.0,-0.34
34248,22872100,The House of the Devil,0.0,0.4939
34249,26088981,Nirnayam,0.5106,-0.9118
34250,3132637,Hell's Island,-0.8074,0.0
34251,22735303,Caught Up,-0.2732,0.0
34252,28138971,Back to God's Country,-0.9136,-0.8271
34253,32629206,Ways across the Country,0.0,0.0
34254,31910718,A Beautiful Life,-0.3612,0.5574
34255,28275706,Malayali,0.5994,0.0
34256,11140687,Guna,-0.1531,0.0
34257,25337747,Vanished,0.5574,0.5719
34258,20872587,The Phantom Stockman,-0.4019,0.0
34259,36057880,Swarnamukhi,0.8047,0.5267
34260,24472535,Thiru Thiru Thuru Thuru,-0.3182,0.5574
34261,3204869,Zéro de Conduite,-0.5574,0.0
34262,9609346,The Vanishing Legion,-0.7906,-0.296
34263,31478629,The Magician of Lublin,0.0,0.722
34264,27474133,Just My Luck,0.4019,0.2023
34265,12490207,Over the Rainbow,-0.4767,-0.3405
34266,25575543,Hardboiled Rose,-0.7096,0.0
34267,32657867,"Dad Rudd, M. P.",0.7003,0.0
34268,31528868,Seven Sinners,0.2382,0.1779
34269,28413162,The Tourist,0.0,0.5859
34270,13900943,April Fool's Day,0.7096,0.0
34271,11140631,Kalaignan,0.0,-0.8176
34272,1503023,Getting My Brother Laid,0.6369,0.6369
34273,29659855,"Sasquatch, the Legend of Bigfoot",-0.1027,0.3612
34274,5186681,Mr. Dramatic,0.34,0.0
34275,2162119,Merry Andrew,-0.3724,0.8396
34276,34821308,Crna Zorica,-0.7783,-0.4215
34277,4609022,Crusher Joe,0.0,0.5423
34278,101998,The Enigma of Kaspar Hauser,0.2023,0.0
34279,36045246,Get Married 3,0.4767,0.5859
34280,8260752,Minder on the Orient Express,0.5267,-0.3566
34281,7517861,Son of Man,0.5574,0.0258
34282,20066145,The Substitute 3: Winner Takes All,-0.5709,-0.8519
34283,685720,The Last Tycoon,0.2716,-0.296
34284,31939665,Johny Mera Naam Preethi Mera Kaam,0.3818,0.8519
34285,22029678,Reykjavik Whale Watching Massacre,0.0,0.0
34286,3661762,The Arena,0.0,0.0
34287,3152877,Summer Rental,-0.4019,0.8462
34288,23184272,Mending Fences,0.0,-0.4939
34289,34234169,Varnam,-0.5994,-0.6597
34290,25433944,Fired,0.4588,-0.8668
34291,9695354,Riding High,0.3612,0.7269
34292,12579118,Ravedactyl: Project Evolution,0.2263,0.2263
34293,2750304,The Daddy of Rock 'N' Roll,0.0,0.3252
34294,26527042,Warm Nights on a Slow Moving Train,-0.6908,-0.6908
34295,9857632,El Fin de la noche,0.4215,0.5859
34296,14445876,The Last Breath,0.0772,-0.25
34297,10931140,Blood Brothers,-0.5574,-0.4939
34298,31521717,Miyar House,0.6369,0.0
34299,12765604,Operation Mad Ball,-0.0258,0.296
34300,24970545,Go Trabi Go,0.7506,0.0258
34301,20986251,Fog Warning,-0.7351,0.34
34302,11537813,Tere Mere Sapne,0.0,0.0
34303,11320437,Marudhamalai,0.4215,0.8316
34304,18004274,Kadathanadan Ambadi,0.0,-0.2801
34305,25955274,Quantum Apocalypse,0.0,0.7003
34306,24598944,Door to Silence,0.3182,-0.3612
34307,20511727,And Thou Shalt Love,0.128,0.8126
34308,1954206,Yellowbeard,-0.6124,-0.3182
34309,23047425,April Bride,0.0,-0.8176
34310,21739909,Don't Drink the Water,0.0,0.6757
34311,11310867,A Stranger of Mine,0.0772,0.7269
34312,18689180,Lilla Jönssonligan på styva linan,0.0,-0.6597
34313,22740168,Kinatay,0.4939,0.0
34314,3656559,Stalin,0.0,0.765
34315,18647257,Final Approach,-0.7717,0.0
34316,11188871,The Etruscan Mask,0.0,-0.6597
34317,8427316,Sammy's Super T-Shirt,0.6369,0.5719
34318,7544443,Tomorrow is Forever,-0.7579,0.2732
34319,14850708,Bandits from Shantung,0.0,-0.7003
34320,15221159,Bumbarash,-0.5994,-0.0451
34321,26761990,"At Last, Okemah!",0.0,0.1779
34322,9653767,I Don't Hate Las Vegas Anymore,0.2732,-0.296
34323,3309192,Three of Hearts,0.9648,-0.0516
34324,17120190,Tarzan Triumphs,0.6249,-0.6705
34325,601923,An American Rhapsody,-0.6908,-0.1027
34326,5590914,Rawhead Rex,0.2732,0.0772
34327,2094253,Tumbledown,-0.5994,0.9643
34328,9092451,The Wolf Man,0.4019,0.8312
34329,21070862,Escape from the Bronx,-0.7964,-0.4404
34330,26460996,Blonde Dynamite,0.7351,0.4926
34331,18975264,Neelakuyil,0.0,0.3818
34332,23463534,Tom Sawyer,0.6705,0.6124
34333,724449,Brotherhood of Death,-0.4019,-0.9371
34334,24027834,Love Laughs at Andy Hardy,0.4939,-0.5994
34335,15112212,Meet Mr. Lucifer,0.0,-0.4019
34336,449547,Licence to Kill,0.4939,0.0
34337,7830482,Re-Animated,0.802,-0.1018
34338,648216,Sholay,0.0,0.0
34339,7634531,Darby's Rangers,0.0,0.0
34340,14838849,A Spray of Plum Blossoms,0.4767,0.7096
34341,18471018,Straight from the Heart,-0.1531,0.1027
34342,1683515,Alpha Dog,0.0,-0.8658
34343,4851257,Kingdom of the Spiders,0.5574,0.2732
34344,20376273,"Smile, Darn Ya, Smile!",-0.5873,-0.2023
34345,3815680,Slam,0.1779,0.0
34346,5874219,Beyond Belief,-0.4019,0.0
34347,326446,El Mariachi,-0.7783,-0.5106
34348,33524413,The Apache Kid,0.2023,0.0
34349,12352451,Samson,-0.5106,0.8519
34350,556974,Bollywood Dreams,0.8225,0.5267
34351,26122958,On the Path,0.0,0.6249
34352,7273232,The Undying Monster,-0.6369,0.1779
34353,7667364,Zigeunerweisen,0.0,0.4497
34354,2951156,Street Fighter Alpha: Generations,-0.2732,0.0
34355,13603154,Super High Me,0.4738,0.0
34356,3909180,Control,0.34,0.0
34357,11140795,Chanakyan,0.6369,-0.891
34358,16781552,Another Part of the Forest,-0.4404,0.0772
34359,8770396,"Hurry, Hurry!",0.0,-0.34
34360,6695231,Nertsery Rhymes,0.0,0.0
34361,2324846,Personal Best,-0.4019,-0.7184
34362,10386740,The Night of the Shooting Stars,-0.5994,0.0
34363,13180264,Veerappu,0.0,0.3182
34364,12839891,Popcorn,-0.128,-0.8322
34365,8829690,The Love Letter,0.1027,-0.2023
34366,1145761,Where Eagles Dare,0.0,0.0
34367,23759625,House Broken,0.4939,-0.1027
34368,11507737,Sherlock Holmes and the Baker Street Irregulars,-0.8979,-0.8979
34369,7883438,The Invasion,0.0,0.5096
34370,10320328,Those She Left Behind,-0.25,0.3182
34371,35527324,War Nurse,-0.7024,0.7184
34372,20721001,How to Stuff a Woodpecker,0.0,0.3818
34373,2080825,The Legend of Hell House,-0.5994,0.6402
34374,14832787,Fast Break,0.296,0.4939
34375,29677455,Stalingrad,0.0,0.0
34376,33273644,Eat Cake,0.34,0.34
34377,35117027,Illusions,-0.2732,0.0
34378,3894665,Sukumar Ray,0.0,-0.5994
34379,18703589,Hôtel du Nord,0.0,-0.6187
34380,3317165,The Joker Is Wild,0.7506,0.0
34381,504242,Serenity,0.0,0.0
34382,18514527,Bloody Wednesday,-0.5574,0.0
34383,14769428,Feathers in the Wind,0.743,0.0
34384,8020399,The Abandoned,-0.1531,-0.6437
34385,3889952,The Manster,0.0,0.7269
34386,28355282,Can Mr. Smith Get to Washington Anymore?,0.128,-0.3182
34387,24539635,Blume in Love,0.0,0.8999
34388,1582683,The Wrong Man,0.0,0.0
34389,26022310,Vellinakshatram,0.6369,-0.9545
34390,877044,Project Moonbase,0.4215,0.6542
34391,21061501,Dream of a Cossack,0.4404,0.4019
34392,12619383,Peoria Babylon,0.0516,0.5927
34393,4110642,Blind Flight,-0.3182,0.0
34394,2040174,Cry Of The Banshee,-0.8442,-0.7906
34395,32309840,Odor of the Day,-0.7391,0.0
34396,16208244,Split Second,-0.5106,0.0
34397,1800944,The Punch and Judy Man,0.0,0.6858
34398,2063141,The Devil's Rejects,0.0,0.0
34399,20297563,That Certain Age,0.0,-0.5267
34400,3751460,Super Xuxa,0.2732,0.0
34401,35969103,Al Capone,0.0,-0.7351
34402,10520690,The Day I Became a Woman,-0.4215,0.128
34403,3445885,Kamen Rider ZO,0.2732,0.0
34404,1641416,A Wild Hare,-0.1779,0.7506
34405,19133615,The Norman Rockwell Code,-0.6908,0.0
34406,22540979,The Extra Man,-0.8225,-0.4588
34407,33323341,Karamdaata,0.0,0.0
34408,1388981,Cold Creek Manor,-0.4019,0.0258
34409,2530377,The Center of the World,0.0,0.0
34410,9442979,Young and Willing,-0.4215,-0.2263
34411,18926657,Luna de Miel,0.0,-0.4753
34412,3220552,Scandal Sheet,0.0,0.0
34413,26044505,The Flying Serpent,-0.891,-0.6486
34414,964721,Windtalkers,-0.5994,-0.5921
34415,6322722,Broken Bridges,-0.6808,-0.3612
34416,28551215,Blonde Ice,0.0,-0.3818
34417,31066372,Special Forces,-0.8316,0.6705
34418,88609,Star Trek IV: The Voyage Home,-0.4767,0.0
34419,24004275,Shelter Dogs,0.0,0.0
34420,30690327,Totò Le Mokò,0.0,0.2263
34421,19554323,Still Not Quite Human,-0.2263,0.743
34422,27134958,GravyTrain,0.0,0.0
34423,10026747,Picado Fino,0.0,-0.4588
34424,4530423,Los tres mosqueteros,-0.0258,0.0516
34425,25215930,A Lecture on Camouflage,-0.5423,0.0
34426,1392986,Seeing Other People,0.6369,-0.2912
34427,8267742,G-Men vs The Black Dragon,0.4215,-0.4215
34428,16921881,Alive,-0.7506,-0.8689
34429,12212954,The Munsters' Scary Little Christmas,0.0,0.5859
34430,2805108,Roadgames,0.0,0.0516
34431,27782311,The True Story of Lynn Stuart,0.0,-0.3252
34432,10934134,Blazing Temple,-0.5574,0.1027
34433,11925733,Command Decision,-0.2732,0.4019
34434,22081857,Letters from Alou,0.0,0.7351
34435,2905998,The Fallen Ones,-0.3612,0.0
34436,40672,Léon: The Professional,0.0,0.0
34437,5501952,That's Life!,-0.1531,0.5719
34438,29408584,Wara Wara,0.0,0.0
34439,171051,The Fisher King,-0.93,-0.4767
34440,7771466,Porky's Poultry Plant,0.0,0.0
34441,19729210,My Old Man,-0.4588,-0.4588
34442,25440524,Aalaya Sikharam,0.25,0.5719
34443,26011350,"Tora-san, the Go-Between",-0.3612,0.2144
34444,6199153,Do You Remember Laurie Zimmer?,0.7096,0.0
34445,5157418,What To Do In Case Of Fire,-0.1406,0.4215
34446,5343145,The Rocket,0.0,0.7269
34447,8899981,Johnny Kapahala: Back on Board,0.5994,0.0
34448,15615865,The Road,-0.7783,0.6597
34449,35159749,Escapee,-0.7506,0.0
34450,103026,Kramer vs. Kramer,0.2716,0.1531
34451,35754303,A Fugitive from Justice,0.25,0.5106
34452,19524834,The Liquidator,-0.6486,0.4019
34453,5134079,"Puff, Puff, Pass",-0.2263,0.0
34454,35789374,Sleepwalker,0.128,0.0258
34455,30872204,Land of Plenty,0.4215,0.0
34456,5493659,Slugs,-0.6486,0.0
34457,3492340,D.O.A.,-0.6908,0.0
34458,3305827,Alien 2,0.0772,0.0
34459,14746678,Goof on the Roof,0.0,-0.25
34460,8866943,A Single Woman,0.0,0.0
34461,11220590,The War on Democracy,0.4215,-0.631
34462,21325575,Kindred of the Dust,0.0,0.0
34463,21678052,Eclipse,-0.6369,0.4588
34464,25922951,Symphonie diagonale,0.2263,0.4404
34465,24135578,Actresses,0.0772,0.6908
34466,11667699,El Crimen del Capitán Sánchez,0.0,-0.8481
34467,25131085,Short of Love,-0.4497,0.7311
34468,9221733,Malicious,0.1779,0.0
34469,26359547,Het Gangstermeisje,0.4215,0.4767
34470,4483482,Lisztomania,0.0,0.0772
34471,2404582,Gabriel Over the White House,0.5574,0.5423
34472,5321895,Live Freaky! Die Freaky!,-0.34,0.0
34473,7222016,The Mudlark,0.0,0.4767
34474,7759122,Vidheyan,-0.1531,-0.1154
34475,35785369,Wedding Days,0.5423,0.0
34476,3304414,Camera,0.0,0.0
34477,3166983,Bates Motel,-0.4939,-0.6901
34478,24036235,The Wall,0.2023,0.0
34479,14038231,Deafula,-0.7351,-0.8666
34480,25893588,Dum,-0.4767,0.7906
34481,10146400,The Sex of the Stars,0.0,0.0
34482,14997446,Forever and a Day,-0.5994,0.0
34483,31156298,Achanum Bappayum,0.1779,0.1779
34484,31383930,Orma Mathram,0.0,-0.296
34485,30273553,Drive,0.0,0.0
34486,15117659,The Night Brings Charlie,0.0,-0.7351
34487,13403078,A un dios desconocido,0.2732,-0.352
34488,70508,Brief Encounter,0.0,0.09
34489,8702038,Dinosaurs! - A Fun-Filled Trip Back in Time!,-0.4215,0.0
34490,3648503,Death Wish 3,-0.7717,0.5106
34491,9040455,Jaanwar,-0.3182,0.4767
34492,18651829,Edipo Alcalde,-0.5267,-0.7506
34493,27970777,The Foxy Hunter,0.4939,0.0
34494,35562670,In Another Country,-0.296,0.0
34495,26839407,Samsaram adhu minsaram,0.0,0.0
34496,19744255,Behind the Rising Sun,0.0,-0.7506
34497,1582000,Raju Ban Gaya Gentleman,0.5267,0.0
34498,4073773,Ellis in Glamourland,0.1779,0.0
34499,5369583,Bellyful,0.0,0.7595
34500,24646020,Hideous!,-0.6437,-0.6437
34501,26408267,The Voice,0.4019,-0.7532
34502,239009,To Catch a Thief,-0.5106,0.5903
34503,3787617,Fulltime Killer,-0.6908,-0.6486
34504,4788277,Tarantula,-0.128,0.0
34505,683486,Little Big Man,0.3182,-0.6249
34506,35080777,Ghost Sweepers,-0.6597,0.0
34507,32644388,King of the Coral Sea,0.0,0.6652
34508,11825918,The Last Hurrah,0.0,-0.4767
34509,1022566,G-Force,0.5719,-0.4588
34510,24367337,Bedroom Eyes,0.296,0.0
34511,5668860,Lonesome Jim,0.7096,0.6486
34512,31517122,Lapland Odyssey,-0.0752,0.4019
34513,3312256,L'armata Brancalone,0.0,0.0
34514,22644694,Abel,0.0,-0.3182
34515,25943503,Detective Story,0.5267,-0.5423
34516,1591831,Lonelyhearts,0.0,0.2732
34517,400797,Happy Gilmore,0.5267,0.34
34518,145892,28 Days Later,0.5106,0.3612
34519,18456072,Bloodhounds of Broadway,0.0,0.7096
34520,19105438,In Search of Gregory,0.0,0.0
34521,8335457,Ultraman Mebius & Ultraman Brothers,-0.6597,0.0
34522,23388551,Fort Saganne,0.34,0.0
34523,18867292,Tugboat Granny,0.8591,0.0
34524,564947,"I, Robot",0.4939,0.25
34525,4956603,Priyamana Thozhi,0.2129,0.5267
34526,23533257,Foxy by Proxy,0.0,-0.296
34527,10604801,Naval Commandos,-0.5423,-0.8591
34528,5318135,My Friend Irma Goes West,0.7003,0.0
34529,32269287,Veerta,0.0,0.0
34530,967999,Eegah,0.4019,-0.6249
34531,4838538,Summer with Monika,0.0,0.0
34532,5979988,Escape to Athena,-0.7845,0.7178
34533,206721,Splendor in the Grass,0.7264,0.0
34534,1086222,The Architect,-0.4019,-0.4404
34535,10620698,Shaolin Rescuers,-0.2023,0.6124
34536,11059900,Sliver,-0.5267,-0.7783
34537,6085720,Bloodsport 3,0.0,-0.6597
34538,6939673,The Thing Called Love,0.8074,0.0
34539,1041202,Wide Awake,-0.2244,0.0
34540,19286389,Ullasam,0.0,0.6369
34541,10720467,Paano Kita Iibigin,0.484,0.6369
34542,1789884,Best of Youth,0.6369,0.0
34543,1024448,Fat Pizza: The Movie,-0.2263,-0.4404
34544,1695219,Vertical Limit,-0.1779,-0.4939
34545,105401,The Class of Nuke 'Em High,0.0,-0.4939
34546,33699900,Heeron Ka Chor,0.0,0.8176
34547,14088008,Summer's Tail,0.5423,0.0
34548,3166845,Every Day Except Christmas,0.743,0.4588
34549,25668166,Hotel de Lux,0.4767,0.0
34550,4806533,Keith,0.0,0.6369
34551,32343017,Daughter of the Tong,-0.6597,-0.4404
34552,24069500,A Fig Leaf for Eve,-0.4767,0.3612
34553,10139922,Haseena Maan Jaayegi,0.0,0.8625
34554,25830355,Daddy's Gone A-Hunting,0.0,0.25
34555,17672196,Public Hero No. 1,-0.7964,0.0
34556,619688,Thriller: A Cruel Picture,-0.7351,-0.743
34557,427173,Distance,-0.7717,0.1779
34558,12441423,Captain from Castile,-0.128,0.0
34559,19672025,Class of 1999 II: The Substitute,-0.34,0.0
34560,20127118,Catch as Cats Can,0.5574,0.4404
34561,8558285,Path of Destruction,-0.4019,0.7762
34562,13516269,Shriman Prithviraj,0.6369,0.7184
34563,30009835,Underworld: Awakening,0.0,0.4019
34564,16368206,Paul Blart: Mall Cop,-0.2716,0.3612
34565,23775497,The Babymaker: The Dr. Cecil Jacobson Story,0.0,-0.6369
34566,5531874,The Vigilante Fighting Hero of the West,-0.5267,-0.3612
34567,18316313,Brothel,-0.4404,0.34
34568,3371773,There Will Be No Leave Today,-0.5994,0.4019
34569,25330086,Liberty & Bash,-0.5994,0.4939
34570,26316286,Please Give,0.0,-0.2732
34571,2332654,Le Petit Soldat,-0.4939,-0.8316
34572,9149498,American Madness,0.3818,0.8338
34573,23558826,The Quick and the Dead,0.4019,0.4019
34574,3826681,Phir Hera Pheri,0.5574,0.0258
34575,8178460,Maria Marten or Murder in the Red Barn,0.296,0.296
34576,3654479,Gate of Flesh,-0.5994,-0.1531
34577,9125100,The Accidental Tourist,-0.1027,0.6808
34578,2862407,Double Team,-0.0772,-0.6705
34579,17321552,Dniestr Melodies,0.2732,-0.2263
34580,3682257,Murder on Flight 502,-0.6597,-0.7964
34581,32977375,Environment,-0.743,-0.743
34582,5126944,When the Whales Came,-0.2023,-0.7717
34583,6170272,Mickey,0.5719,0.9403
34584,2318141,Mystery Street,-0.34,-0.9042
34585,14738217,Vagabond Loafers,0.0,-0.8074
34586,2123910,"If It's Tuesday, This Must Be Belgium",0.0,-0.4215
34587,6339348,Kamen Rider Kabuto: God Speed Love,0.0,-0.5267
34588,26628884,Mr. Ricco,-0.6908,-0.1655
34589,5384618,The Out-of-Towners,0.0,0.0
34590,318772,The American Friend,0.6486,0.0
34591,15402569,Kiss the Bride,0.7184,0.4939
34592,16455553,The Blank Generation,-0.296,-0.6486
34593,5756611,The Fighting Prince of Donegal,-0.34,0.3182
34594,10015709,Zoom In: Rape Apartments,-0.7906,0.4497
34595,5221043,Geulimja,-0.2263,-0.6705
34596,7299710,The Next of Kin,-0.4767,0.0129
34597,6703830,Knights of the Round Table,0.8271,0.0
34598,13522574,Heaven on Earth,0.6204,0.0
34599,3075802,Date Movie,0.0772,0.3612
34600,19751960,The Happy Thieves,-0.5719,0.0
34601,1119867,Fall Out Fall In,0.0,0.0
34602,32456420,Piranhaconda,-0.4939,0.0
34603,43849,The Apartment,-0.3612,0.6369
34604,15114837,Men Don't Leave,-0.4601,-0.4215
34605,7566141,Stickmen,0.2023,0.8316
34606,15204633,Falling From Earth,0.5994,0.0
34607,204019,Notting Hill,0.0,0.0
34608,2294746,The Shooting,0.0,0.0
34609,15306630,Deadline - U.S.A.,0.0,-0.6908
34610,223539,One Froggy Evening,0.0,-0.34
34611,33319413,The Walk,0.0,-0.128
34612,15532254,Surviving My Mother,-0.7506,0.0
34613,6852733,Nenjil Jil Jil,0.7964,0.3182
34614,11142340,Ponni,0.0,0.0
34615,27671577,"Eighteen Year-Old, Uniform's Breast",-0.4939,0.0
34616,28703923,Kung Fu Mama – Agentin mit Kids,0.1567,0.7096
34617,14921009,Ultraman Cosmos: The First Contact,-0.5859,-0.0516
34618,24491288,The Way of a Girl,0.0,-0.4404
34619,7586530,The Road to Reno,0.144,-0.7096
34620,2979277,Bandidas,0.0,0.0
34621,7515465,Betty Boop's Trial,0.2023,0.611
34622,5604654,That's My Wife,0.836,0.3931
34623,17528010,L'aile ou la cuisse,0.0,-0.4404
34624,2077360,Crash,0.0,-0.7436
34625,829663,Alice,0.0,0.0
34626,5455247,Hour of the Gun,0.7227,0.296
34627,2108445,Porky's II: The Next Day,0.7184,-0.7964
34628,452313,Varalaru,0.0,0.0
34629,30466346,Achan,0.09,-0.2396
34630,3832964,Irreconcilable Differences,0.128,0.128
34631,14498428,Bloodshed,-0.5569,-0.6597
34632,10662184,The Golem,0.0,-0.811
34633,25157921,Free Willy 4: Escape from Pirate Cove,0.3612,0.0
34634,32362473,Tensou Sentai Goseiger Returns,-0.5859,0.4404
34635,33157980,Jarasandha,0.5719,0.5927
34636,31452762,Rubber Racketeers,-0.5106,-0.872
34637,25536699,Staying Together,0.0,-0.4767
34638,28170061,The Naked Bunyip,0.0,0.0
34639,2873368,For Your Consideration,0.5106,0.2023
34640,29634498,Vienna,0.0,0.0
34641,4544500,Progeny,0.5574,-0.0258
34642,14914342,Vaana,0.4019,0.6105
34643,32865322,Phase One,0.7096,0.2263
34644,1411281,The Navigator: A Medieval Odyssey,-0.7964,-0.3919
34645,33175831,Jamai Raja,0.8051,-0.1531
34646,34977675,Daruvu,0.3612,-0.3612
34647,23687920,Un Ladro in paradiso,-0.2023,-0.8361
34648,55720,Mulan,0.0,0.25
34649,2354153,It's a Great Feeling,-0.2263,0.0772
34650,13957349,The Saphead,0.7105,0.0
34651,2514817,Guilty by Suspicion,-0.4939,0.0
34652,2367298,If You Could See What I Hear,-0.4019,0.0
34653,31165263,Eight on the Lam,0.0,0.6124
34654,12728222,Bronco Bullfrog,0.4767,0.1779
34655,16788448,Do It For Johnny,0.0,0.7096
34656,35509800,Night Eyes 4: Fatal Passion,0.2263,-0.128
34657,16451841,Flashbacks of a Fool,0.5994,-0.4939
34658,35945026,"Kamen Rider Fourze the Movie: Everyone, Space Is Here!",0.296,0.0
34659,33636465,Janghwa Hongryeonjeon,0.4215,-0.6808
34660,1469221,Scream of the Wolf,-0.8442,0.1207
34661,1153485,What the Deaf Man Heard,-0.296,0.0
34662,17082171,Canvas Back Duck,0.0,0.8834
34663,1204611,Air Bud,0.0,-0.1027
34664,6079405,The Cutting Edge: Going for the Gold,0.6908,0.5719
34665,27013148,Chaverpada,-0.2263,0.5106
34666,25923604,A Child's Christmases in Wales,0.3612,0.0
34667,26137841,The Hollywood Sign,0.3818,-0.5267
34668,16880543,Predictions of Fire,-0.9153,0.0
34669,18881791,Man in the 5th Dimension,0.0,0.0
34670,13517585,Road Romeo,0.0,0.0
34671,2649865,Man's Favorite Sport?,0.0,-0.0498
34672,3419442,Love Hurts,0.2023,-0.5267
34673,5150937,Cinderella III: A Twist in Time,0.2263,-0.7351
34674,26655268,Drei Mann in einem Boot,0.1779,0.3182
34675,2968058,Sunday Too Far Away,-0.34,-0.128
34676,2527873,Bright Leaf,-0.7469,0.8126
34677,33887035,Collateral Damage,-0.6705,-0.6705
34678,33416147,On the Downlow,0.8442,-0.836
34679,23852142,Sauda,0.8442,0.0
34680,26707166,Boy,0.0,-0.3818
34681,16166115,Budget Padmanabhan,0.0,0.4404
34682,16038065,Who's My Favourite Girl,0.3612,0.1779
34683,7642474,The Turning,0.1531,0.1531
34684,1705391,Naked,-0.8658,0.34
34685,3116758,The Deadly Affair,-0.6705,-0.0258
34686,19485841,Poi Solla Porom,0.0,-0.5106
34687,25502984,King Kelly of the U.S.A.,0.5719,0.6369
34688,24468896,Vachan,-0.7351,-0.8442
34689,5682277,Ladies' Night,0.664,0.7351
34690,11574995,The Devonsville Terror,-0.5574,-0.4767
34691,9426325,I Phouska,-0.296,0.5859
34692,8760054,Men of Tomorrow,0.0,0.5574
34693,11589529,Of Feline Bondage,0.0,0.5574
34694,10980086,Taking Liberties,-0.6124,0.7072
34695,22500985,My Family and Other Animals,0.2732,0.7184
34696,1520391,The Serpent's Egg,-0.5994,0.0
34697,1471636,Sabretooth,0.0,0.0
34698,826409,Collateral,0.5267,0.0
34699,2298699,Armored Car Robbery,-0.7906,-0.2732
34700,10782724,I Can't Go Home,-0.9022,-0.9022
34701,35420580,Thunder Run,-0.296,-0.7506
34702,31513300,Generation P,0.5859,0.7717
34703,10216340,Last Hurrah for Chivalry,-0.1779,0.0
34704,18932654,Koyaanisqatsi,0.0,0.0
34705,25887597,Tora's Tropical Fever,0.34,0.34
34706,17877562,Farlig Ungdom,-0.5719,0.2263
34707,27365004,Tarawa Beachhead,0.0,-0.5106
34708,19161747,Beautiful Stranger,0.8126,-0.8126
34709,30637134,Ravex in Tezuka World,0.6705,0.2732
34710,25854460,Red,0.0,-0.4939
34711,21633125,Reconstruction,0.0,0.2732
34712,26661348,Die Bienen - Tödliche Bedrohung,-0.3412,-0.1779
34713,16201346,Where No Vultures Fly,0.0,-0.7003
34714,27891311,Moneyball,-0.5994,0.5859
34715,18198974,Cherished,-0.8316,-0.8316
34716,11733949,Gente di Roma,0.0,0.8047
34717,32079433,Make a Wish,0.6369,0.7096
34718,10933245,36 Deadly Styles,-0.0516,-0.6908
34719,17672486,The Bottom of the Bottle,0.3612,-0.0772
34720,1214384,Black Orpheus,0.4767,0.0
34721,10488450,Frankenstein vs. the Creature from Blood Cove,-0.7717,-0.4019
34722,7237781,Rich And Famous,0.3182,0.0
34723,780888,Fourteen Hours,-0.5423,0.0
34724,525270,Kill Bill Volume 2,0.0,0.4404
34725,36165497,Markandeya,0.5719,-0.8442
34726,2294568,Kidnapped,-0.4019,-0.5106
34727,11143326,Sakalakala Vallavan,-0.5267,0.3612
34728,24792097,The Dixie Fryer,0.0,0.5267
34729,19844332,The Hunting Party,0.4404,0.3612
34730,28222345,Satan's School for Girls,0.0,-0.34
34731,624314,Drums Along the Mohawk,-0.0516,-0.3818
34732,33396523,Mera Yaar Mera Dushman,0.5267,0.0
34733,2755048,Royal Wedding,0.5719,0.0
34734,7567720,Breakout,0.0,-0.4215
34735,2638184,Big Business,-0.34,0.6124
34736,952682,Summer of Sam,-0.6486,0.0
34737,22952630,Gidget Gets Married,0.0,-0.128
34738,26810531,Aavanazhi,0.7269,-0.3818
34739,26876259,Isabella,0.7351,-0.8922
34740,17339815,Time Bomb,-0.9382,0.0
34741,299490,Irréversible,0.0,0.0
34742,6034093,The Secret Life of an American Wife,-0.6597,0.4404
34743,11735332,The Shade,-0.3412,-0.128
34744,8861805,Alice in the Cities,0.1531,-0.4767
